,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
271,Mahindra,ScorpioS10,1071099,2016,Delhi,Diesel,87331,Manual,2,23826
272,Maruti,IGNISZETA 1.2 K12,457699,2017,Delhi,Petrol,31885,Manual,3,10181
273,Tata,TiagoXZ 1.2 REVOTRON,431299,2016,Delhi,Petrol,33891,Manual,1,9594
274,Hyundai,Elite i20MAGNA 1.2,525399,2016,Delhi,Petrol,37628,Manual,1,11687
275,Toyota,Innova2.5 GX 8 STR BS IV,710199,2013,Delhi,Diesel,63747,Manual,1,15798
276,Maruti,Vitara BrezzaVDI OPT,628299,2016,Delhi,Diesel,98517,Manual,1,13976
277,Ford,Ecosport1.5 TITANIUMTDCI OPT,472399,2013,Delhi,Diesel,75806,Manual,1,10508
278,Honda,Amaze1.5 SMT I DTEC,350999,2014,Delhi,Diesel,62778,Manual,1,7808
279,Hyundai,Elite i20MAGNA 1.4 CRDI,446699,2015,Delhi,Diesel,52987,Manual,2,9937
280,Maruti,Vitara BrezzaZDI PLUS,634199,2016,Delhi,Diesel,151704,Manual,1,14107
281,Toyota,Corolla Altis1.8 G,502299,2011,Delhi,Petrol,67254,Manual,1,11173
282,Maruti,ErtigaVXI,582999,2015,Delhi,Petrol,43104,Manual,1,12968
283,Maruti,CiazZXI,532699,2014,Delhi,Petrol,61179,Manual,2,11850
284,Maruti,Vitara BrezzaVDI OPT,653699,2016,Delhi,Diesel,59773,Manual,1,14541
285,Hyundai,Elite i20ASTA 1.4 CRDI,499299,2015,Delhi,Diesel,141314,Manual,3,11107
286,Maruti,Vitara BrezzaLDI,629199,2017,Delhi,Diesel,53153,Manual,1,13996
287,Maruti,Vitara BrezzaVDI OPT,630199,2016,Delhi,Diesel,73453,Manual,2,14018
288,Maruti,Vitara BrezzaVDI,625999,2016,Delhi,Diesel,79226,Manual,2,13925
289,Ford,Ecosport1.5 TITANIUMTDCI OPT,459799,2013,Delhi,Diesel,80686,Manual,2,10228
290,Maruti,Vitara BrezzaVDI OPT,657999,2017,Delhi,Diesel,83988,Manual,1,14637
291,Maruti,Vitara BrezzaZDI PLUS DUAL TONE,661599,2016,Delhi,Diesel,29749,Manual,2,14717
292,Maruti,Vitara BrezzaVDI,663799,2016,Delhi,Diesel,66151,Manual,2,14766
293,Maruti,CiazVDI PLUS,503299,2014,Delhi,Diesel,62366,Manual,1,11196
294,Maruti,DzireVDI AMT,611999,2017,Delhi,Diesel,35282,Automatic,3,13614
295,Hyundai,VernaFLUIDIC 1.6 SX CRDI,493099,2013,Delhi,Diesel,32537,Manual,1,10969
296,Honda,Jazz1.2 SV MT,561999,2016,Delhi,Petrol,35705,Manual,1,12501
297,Maruti,ErtigaVDI SHVS,710499,2017,Delhi,Diesel,16930,Manual,1,15805
298,Maruti,Swift DzireLDI BS IV,488699,2017,Delhi,Diesel,51316,Manual,2,10871
299,Honda,CitySV MT DIESEL,561999,2016,Delhi,Diesel,99493,Manual,2,12501
300,Honda,Amaze1.5 SMT I DTEC,326099,2013,Delhi,Diesel,72572,Manual,1,7254
301,Maruti,CiazDELTA 1.3 DDIS SHVS,576599,2017,Delhi,Diesel,66396,Manual,2,12826
302,Maruti,Vitara BrezzaVDI,687299,2017,Delhi,Diesel,51995,Manual,2,15289
303,Maruti,IGNISZETA 1.2 K12,496399,2018,Delhi,Petrol,29026,Manual,1,11042
304,Hyundai,Grand i10SPORTS 1.2 VTVT,394799,2014,Delhi,Petrol,52834,Manual,2,8782
305,Mercedes,Benz CLA ClassCLA 200 CDI SPORT,2250599,2017,Delhi,Diesel,43842,Manual,2,50063
306,Hyundai,VernaFLUIDIC 1.6 SX CRDI,527499,2014,Delhi,Diesel,47942,Manual,1,11734
307,Honda,CityV MT PETROL,809199,2018,Delhi,Petrol,37695,Manual,1,18000
308,Toyota,Fortuner3.0 AT 4X2,1292899,2013,Delhi,Diesel,74189,Automatic,1,28760
309,Honda,Amaze1.5 SMT I DTEC,323799,2013,Delhi,Diesel,49495,Manual,1,7203
310,Maruti,Vitara BrezzaZDI,740099,2016,Delhi,Diesel,44230,Manual,1,16463
311,Maruti,Vitara BrezzaZDI PLUS,743799,2016,Delhi,Diesel,36969,Manual,1,16545
312,Maruti,Swift DzireVXI 1.2 BS IV,405499,2013,Delhi,Petrol,31505,Manual,1,9020
313,Ford,Ecosport1.5TITANIUM TDCI,429599,2013,Delhi,Diesel,85274,Manual,1,9556
314,Maruti,Vitara BrezzaZDI PLUS,696799,2016,Delhi,Diesel,34879,Manual,1,15500
315,Maruti,Vitara BrezzaZDI,704499,2016,Delhi,Diesel,65443,Manual,1,15671
316,Maruti,Vitara BrezzaVDI OPT,708099,2016,Delhi,Diesel,31131,Manual,1,15751
317,Honda,Amaze1.5 EMT I DTEC,338699,2013,Delhi,Diesel,47594,Manual,1,7534
318,Toyota,Innova2.5 VX 7 STR BS IV,815499,2014,Delhi,Diesel,93591,Manual,1,18140
319,Honda,Jazz1.2 V AT,507199,2016,Delhi,Petrol,59603,Automatic,1,11282
320,Toyota,Fortuner3.0 AT 4X2,1248099,2013,Delhi,Diesel,108529,Automatic,1,27763
321,Hyundai,Elite i20SPORTZ 1.2,469299,2014,Delhi,Petrol,78337,Manual,1,10439
322,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,385999,2014,Delhi,Petrol,65655,Manual,2,8586
323,Hyundai,Elite i20Magna Executive 1.2,546899,2018,Delhi,Petrol,81387,Manual,1,12165
324,Maruti,Vitara BrezzaZDI PLUS DUAL TONE,717799,2016,Delhi,Diesel,90110,Manual,1,15967
325,Maruti,BalenoALPHA DDIS 190,545999,2015,Delhi,Diesel,76135,Manual,2,12145
326,Toyota,Fortuner3.0 MT 4X2,1273899,2013,Delhi,Diesel,100124,Manual,1,28337
327,Ford,Ecosport1.5 AMBIENTE TDCI,376599,2013,Delhi,Diesel,114725,Manual,1,8377
328,Maruti,Vitara BrezzaZDI,774599,2016,Delhi,Diesel,26534,Manual,1,17231
329,Maruti,Vitara BrezzaVDI OPT,714399,2017,Delhi,Diesel,65867,Manual,1,15891
330,Maruti,Vitara BrezzaZDI,719299,2017,Delhi,Diesel,81726,Manual,1,16000
331,Maruti,Vitara BrezzaVDI OPT,724199,2017,Delhi,Diesel,35406,Manual,1,16109
332,Maruti,Vitara BrezzaVDI,628999,2016,Delhi,Diesel,70746,Manual,1,13992
333,Ford,Ecosport1.5 TITANIUM TI VCT,728099,2016,Delhi,Petrol,16212,Manual,1,16196
334,Maruti,CelerioVXI,303899,2014,Delhi,Petrol,160555,Manual,1,6760
335,Maruti,Vitara BrezzaZDI PLUS,785899,2017,Delhi,Diesel,82543,Manual,1,17482
336,Mahindra,XUV500W10 FWD,959799,2016,Delhi,Diesel,54286,Manual,2,21350
337,Maruti,CelerioVXI AMT,369999,2014,Delhi,Petrol,38219,Automatic,1,8230
338,Hyundai,Elite i20SPORTZ (O) 1.4,514599,2014,Delhi,Diesel,44530,Manual,1,11447
339,Maruti,Vitara BrezzaVDI OPT,745899,2017,Delhi,Diesel,28216,Manual,2,16592
340,Maruti,CiazVXI PLUS,561599,2015,Delhi,Petrol,35039,Manual,1,12492
341,Maruti,IGNISDELTA 1.2 K12,473499,2018,Delhi,Petrol,31671,Manual,2,10533
342,Renault,KwidRXT Opt,222899,2015,Delhi,Petrol,42231,Manual,3,4958
343,Ford,Ecosport1.5 TREND TDCI,490799,2013,Delhi,Diesel,33551,Manual,2,10918
344,Maruti,ErtigaZDI,541599,2015,Delhi,Diesel,66594,Manual,2,12048
345,Hyundai,VernaFLUIDIC 1.6 SX CRDI,434699,2013,Delhi,Diesel,74687,Manual,1,9670
346,Maruti,CelerioVXI,372999,2015,Delhi,Petrol,26166,Manual,1,8297
347,Renault,Duster85 PS RXL,400899,2014,Delhi,Diesel,119558,Manual,1,8918
348,Maruti,CelerioVXI AMT,392099,2015,Delhi,Petrol,33962,Automatic,1,8722
349,Maruti,BalenoDELTA 1.2 K12,529299,2015,Delhi,Petrol,37205,Manual,1,11774
350,Maruti,BalenoZETA DDIS 190,554799,2015,Delhi,Diesel,57626,Manual,1,12341
351,Ford,Ecosport1.5TITANIUM TDCI,480499,2014,Delhi,Diesel,62610,Manual,1,10688
352,Honda,CityV MT PETROL,778999,2017,Delhi,Petrol,24546,Manual,1,17328
353,Hyundai,VernaFLUIDIC 1.6 SX CRDI,438299,2013,Delhi,Diesel,71411,Manual,1,9750
354,Maruti,BalenoDELTA 1.2 K12,597999,2016,Delhi,Petrol,7591,Manual,1,13302
355,Hyundai,VENUE1.0 TURBO GDI SX+ AT,1075999,2019,Delhi,Petrol,14035,Automatic,1,23935
356,Maruti,BalenoDELTA 1.2 K12,513999,2015,Delhi,Petrol,57267,Manual,1,11434
357,Maruti,ErtigaZDI,519399,2014,Delhi,Diesel,94820,Manual,2,11554
358,Mercedes,Benz E ClassE 220 CDI ELEGANCE,1265699,2013,Delhi,Diesel,52867,Automatic,1,28155
359,Maruti,BalenoDELTA 1.2 K12,498799,2016,Delhi,Petrol,49147,Manual,2,11096
360,Toyota,Innova2.5 VX 8 STR BS IV,988599,2014,Delhi,Diesel,84036,Manual,1,21991
361,Maruti,BalenoZETA 1.2 K12,525599,2015,Delhi,Petrol,68262,Manual,1,11692
362,Toyota,Innova2.5 GX 7 STR BS IV,639999,2013,Delhi,Diesel,158103,Manual,1,14236
363,Ford,Ecosport1.5 TITANIUM TI VCT,709399,2016,Delhi,Petrol,7789,Manual,1,15780
364,Hyundai,Elite i20SPORTZ 1.4,570799,2017,Delhi,Diesel,47175,Manual,1,12697
365,Hyundai,VernaFLUIDIC 1.4 EX CRDI,501199,2014,Delhi,Diesel,57169,Manual,1,11149
366,Honda,CityVX MT PETROL,710299,2016,Delhi,Petrol,60056,Manual,1,15800
367,Maruti,S CrossZETA SHVS,713499,2017,Delhi,Diesel,71277,Manual,1,15871
368,Maruti,ErtigaZDI,528799,2014,Delhi,Diesel,93340,Manual,2,11763
369,Skoda,Superb1.8 TSI LK AT,1897599,2017,Delhi,Petrol,45280,Automatic,1,42211
370,Maruti,RitzZXI,261799,2010,Delhi,Petrol,33250,Manual,1,5824
371,Hyundai,Elite i20SPORTZ 1.2,562899,2017,Delhi,Petrol,41557,Manual,1,12521
372,Maruti,CiazZDI,572099,2015,Delhi,Diesel,61974,Manual,2,12726
373,Hyundai,CretaS PETROL MT,1302199,2020,Delhi,Petrol,9118,Manual,1,28967
374,Maruti,BalenoZETA DDIS 190,507799,2015,Delhi,Diesel,69946,Manual,1,11296
375,Hyundai,Grand i10SPORTZ 1.1 CRDI,313899,2014,Delhi,Diesel,84559,Manual,1,6983
376,Maruti,A StarLXI,175399,2009,Delhi,Petrol,30867,Manual,1,3902
377,Maruti,A StarVXI,175699,2009,Delhi,Petrol,109914,Manual,1,3908
378,Renault,Duster85 PS RXL,469299,2015,Delhi,Diesel,74036,Manual,1,10439
379,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,379499,2014,Delhi,Petrol,59867,Manual,1,8442
380,Hyundai,Grand i10MAGNA 1.2 VTVT,373999,2014,Delhi,Petrol,69335,Manual,1,8319
381,Toyota,Innova2.5 GX 8 STR BS IV,731799,2014,Delhi,Diesel,119295,Manual,2,16278
382,Hyundai,,612399,2019,Delhi,Petrol,35042,,1,13622
383,Maruti,CiazVDI+ SHVS,516499,2015,Delhi,Diesel,121025,Manual,2,11489
384,Hyundai,Elite i20Magna Executive 1.2,561799,2018,Delhi,Petrol,18698,Manual,1,12497
385,Mahindra,XUV500W10,1038299,2016,Delhi,Diesel,50060,Manual,1,23096
386,Hyundai,Creta1.4 E PLUS CRDI,885699,2018,Delhi,Diesel,64364,Manual,1,19702
387,Honda,Jazz1.2 V AT,568499,2015,Delhi,Petrol,34295,Automatic,1,12646
388,Audi,Q330 TDI MT S EDITION,1344299,2015,Delhi,Diesel,69954,Manual,1,29903
389,Ford,Ecosport1.5 TITANIUM TI VCT,715799,2016,Delhi,Petrol,22197,Manual,1,15923
390,Toyota,Innova2.5 VX 7 STR BS IV,771199,2014,Delhi,Diesel,110827,Manual,1,17155
391,Toyota,EtiosV,546999,2017,Delhi,Petrol,45290,Manual,1,12168
392,Hyundai,Elite i20SPORTZ (O) 1.4,508599,2015,Delhi,Diesel,65845,Manual,4,11314
393,Hyundai,VernaFLUIDIC 1.6 CRDI SX OPT,471099,2013,Delhi,Diesel,60285,Manual,1,10479
394,Hyundai,VernaFLUIDIC 1.6 SX CRDI,489999,2013,Delhi,Diesel,50432,Manual,1,10900
395,Maruti,ErtigaZDI,564299,2014,Delhi,Diesel,35605,Manual,1,12553
396,Maruti,CiazZDI+ SHVS RS MT,688199,2016,Delhi,Diesel,42426,Manual,1,15309
397,Hyundai,i20MAGNA O 1.2,301799,2011,Delhi,Petrol,29273,Manual,1,6713
398,Ford,Ecosport1.5 TITANIUM TI VCT AT,764599,2016,Delhi,Petrol,22749,Automatic,1,17008
399,Honda,Jazz1.2 V AT,526999,2015,Delhi,Petrol,67358,Automatic,2,11723
400,Hyundai,Grand i10SPORTS 1.2 VTVT,414199,2014,Delhi,Petrol,22103,Manual,2,9214
401,Maruti,CiazVDI+ SHVS,701699,2017,Delhi,Diesel,36696,Manual,1,15609
402,Hyundai,Elite i20ASTA 1.2 DUAL TONE,618399,2018,Delhi,Petrol,43094,Manual,2,13756
403,Hyundai,Elite i20ASTA 1.2 (O),581199,2016,Delhi,Petrol,36890,Manual,2,12928
404,Honda,Jazz1.2 S I VTEC,468599,2015,Delhi,Petrol,44142,Manual,1,10424
405,Maruti,ErtigaZDI,625899,2015,Delhi,Diesel,52870,Manual,1,13923
406,Toyota,Fortuner3.0 MT 4X2,1233499,2013,Delhi,Diesel,117460,Manual,2,27439
407,Ford,Ecosport1.5TITANIUM TDCI,599399,2017,Delhi,Diesel,50477,Manual,2,13333
408,Maruti,Wagon R 1.0LXI,234499,2013,Delhi,Petrol,151452,Manual,1,5216
409,Maruti,Vitara BrezzaZDI,684399,2016,Delhi,Diesel,54460,Manual,1,15224
410,Maruti,Vitara BrezzaZDI,691099,2016,Delhi,Diesel,72378,Manual,1,15373
411,Toyota,Etios LivaG,258299,2011,Delhi,Petrol,66960,Manual,2,5746
412,Maruti,CiazVXI PLUS,635599,2016,Delhi,Petrol,64400,Manual,1,14139
413,Mahindra,XUV500W10,890399,2015,Delhi,Diesel,44571,Manual,2,19806
414,Ford,Figo Aspire1.2 TITANIUM PETROL,553399,2018,Delhi,Petrol,40838,Manual,1,12310
415,Renault,Duster85 PS RXL OPT,453599,2014,Delhi,Diesel,61943,Manual,1,10090
416,Hyundai,Grand i10MAGNA 1.1 CRDI,292399,2013,Delhi,Diesel,81873,Manual,1,6504
417,Toyota,Fortuner3.0 AT 4X2,1221299,2013,Delhi,Diesel,197792,Automatic,1,27167
418,Ford,Ecosport1.5 TREND+ TDCI,612099,2017,Delhi,Diesel,63429,Manual,1,13616
419,Toyota,Corolla AltisD 4D J,651999,2014,Delhi,Diesel,103033,Manual,1,14503
420,MG,,1812799,2019,Delhi,Petrol,7748,,1,40325
421,MG,HECTORSHARP HYBIRD PETROL MT,1628999,2019,Delhi,Petrol,8683,Manual,1,36236
422,Hyundai,VernaFLUIDIC 1.6 SX CRDI,451499,2013,Delhi,Diesel,82659,Manual,1,10043
423,Hyundai,NEW SANTRO1.1 SPORTS AMT,550199,2019,Delhi,Petrol,16945,Automatic,1,12239
424,Honda,City1.5 V MT,914399,2019,Delhi,Petrol,17133,Manual,1,20340
425,Hyundai,VernaFLUIDIC 1.4 VTVT CX,504099,2014,Delhi,Petrol,44730,Manual,2,11213
426,Hyundai,Grand i10MAGNA 1.1 CRDI,330799,2015,Delhi,Diesel,110169,Manual,1,7358
427,Hyundai,Grand i10ASTA 1.2 KAPPA VTVT,425099,2014,Delhi,Petrol,42956,Manual,1,9456
428,Maruti,CelerioVXI AT,423699,2015,Delhi,Petrol,27959,Automatic,1,9425
429,Hyundai,Verna1.6 CRDI SX + AT,929699,2017,Delhi,Diesel,64963,Automatic,1,20681
430,Maruti,RitzVXI GENUS,231399,2010,Delhi,Petrol,96362,Manual,1,5147
431,Toyota,EtiosCROSS 1.4 GD,415199,2015,Delhi,Diesel,81126,Manual,1,9236
432,Ford,Ecosport1.5AMBIENTE TI VCT,532899,2015,Delhi,Petrol,23803,Manual,1,11854
433,Mahindra,XUV500W8 FWD,662199,2015,Delhi,Diesel,93626,Manual,1,14730
434,Maruti,CiazDELTA 1.3 DDIS SHVS,638999,2017,Delhi,Diesel,61778,Manual,1,14214
435,Maruti,CiazZDI+ SHVS RS MT,644799,2016,Delhi,Diesel,72820,Manual,1,14343
436,Honda,CityVX CVT PETROL,1363899,2020,Delhi,Petrol,10988,Automatic,1,30339
437,Maruti,CiazZDI+ SHVS,598899,2016,Delhi,Diesel,81877,Manual,1,13322
438,Maruti,S CrossALPHA SHVS,846499,2017,Delhi,Diesel,91367,Manual,2,18830
439,Maruti,BalenoDELTA DDIS 190,535299,2017,Delhi,Diesel,62781,Manual,1,11907
440,Mahindra,XUV500W10 FWD,919099,2016,Delhi,Diesel,78097,Manual,2,20445
441,Honda,CityZX CVT,1386299,2020,Delhi,Petrol,11839,Automatic,1,30837
442,Hyundai,Elite i20SPORTZ 1.4,614299,2017,Delhi,Diesel,46920,Manual,1,13665
443,Mahindra,XUV500W8 FWD,1216299,2017,Delhi,Diesel,27071,Manual,1,27056
444,Hyundai,VernaFLUIDIC 1.6 CRDI S (o),616499,2015,Delhi,Diesel,62300,Manual,1,13714
445,Toyota,Innova2.5 VX 7 STR BS IV,757499,2014,Delhi,Diesel,238442,Manual,1,16850
446,Maruti,SwiftVDI,260099,2012,Delhi,Diesel,120326,Manual,2,5786
447,Hyundai,Elite i201.4 CRDI ASTA (O),598199,2017,Delhi,Diesel,83787,Manual,2,13307
448,Honda,CityE MT DIESEL,416999,2014,Delhi,Diesel,137580,Manual,2,9276
449,Maruti,CiazVDI+ SHVS,693299,2017,Delhi,Diesel,59162,Manual,1,15422
450,Ford,Ecosport1.5 TITANIUM TI VCT AT,637299,2015,Delhi,Petrol,27517,Automatic,1,14176
451,Ford,Ecosport1.5 AMBIENTE TDCI,537599,2017,Delhi,Diesel,106161,Manual,1,11959
452,Hyundai,Elite i20ASTA 1.2 (O),620499,2017,Delhi,Petrol,46042,Manual,1,13803
453,Renault,Duster85 PS RXL OPT,427099,2014,Delhi,Diesel,84480,Manual,1,9501
454,Toyota,Innova2.5 VX 8 STR BS IV,1031399,2014,Delhi,Diesel,136708,Manual,1,22943
455,Hyundai,Grand i10ASTA 1.2 VTVT,386399,2013,Delhi,Petrol,53156,Manual,1,8595
456,Ford,Ecosport1.5TITANIUM TDCI,652199,2017,Delhi,Diesel,46036,Manual,1,14508
457,Maruti,S CrossDELTA SHVS,758899,2018,Delhi,Diesel,24516,Manual,2,16881
458,Maruti,S PRESSOVXI PLUS AGS,499499,2020,Delhi,Petrol,15606,Automatic,1,11111
459,Maruti,Swift DzireVDI ABS,501899,2016,Delhi,Diesel,79048,Manual,2,11164
460,Toyota,Etios LivaG,301599,2012,Delhi,Petrol,44162,Manual,2,6709
461,Renault,Duster85 PS RXE,415099,2014,Delhi,Diesel,159012,Manual,1,9234
462,Honda,Brio1.2 S MT I VTEC,316099,2015,Delhi,Petrol,163085,Manual,1,7031
463,Renault,DusterRXZ DIESEL 110,701899,2017,Delhi,Diesel,67331,Manual,1,15613
464,Ford,Ecosport1.0 ECOBOOST TITANIUM OPT,699299,2017,Delhi,Petrol,37026,Manual,1,15556
465,Ford,Ecosport1.5 TREND TDCI,492099,2015,Delhi,Diesel,50945,Manual,1,10946
466,Honda,CityV MT PETROL,1056199,2020,Delhi,Petrol,8641,Manual,1,23495
467,Honda,CityZX CVT,1580999,2020,Delhi,Petrol,9848,Automatic,1,35168
468,Hyundai,Creta1.6 SX CRDI,980299,2018,Delhi,Diesel,52513,Manual,1,21806
469,Maruti,S CrossALPHA SHVS,837899,2017,Delhi,Diesel,96542,Manual,2,18639
470,Honda,CityV MT DIESEL,475699,2015,Delhi,Diesel,194550,Manual,2,10582
471,Hyundai,,665599,2018,Delhi,Petrol,9707,,1,14806
472,Toyota,Corolla AltisVL AT,926199,2016,Delhi,Petrol,137038,Automatic,1,20603
473,Maruti,IGNISZETA 1.2 K12,545899,2019,Delhi,Petrol,27398,Manual,1,12143
474,Maruti,SwiftVDI,312499,2013,Delhi,Diesel,78932,Manual,2,6951
475,Ford,Ecosport1.5 TITANIUM TI VCT,697599,2016,Delhi,Petrol,34244,Manual,1,15518
476,Renault,DusterRXZ 110 4WD,501599,2015,Delhi,Diesel,70862,Manual,2,11158
477,Maruti,S PRESSOVXI,461499,2020,Delhi,Petrol,11201,Manual,1,10266
478,Maruti,S PRESSOVXI,455499,2020,Delhi,Petrol,6637,Manual,1,10132
479,Maruti,S PRESSOVXI,455499,2020,Delhi,Petrol,15282,Manual,1,10132
480,Maruti,ErtigaVDI SHVS,632399,2017,Delhi,Diesel,118264,Manual,1,14067
481,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1223899,2018,Delhi,Diesel,45875,Automatic,1,27225
482,Ford,Ecosport1.5 TREND TDCI,510399,2015,Delhi,Diesel,43310,Manual,1,11354
483,Hyundai,i20SPORTZ 1.4 CRDI,395599,2014,Delhi,Diesel,72216,Manual,1,8800
484,Hyundai,i10ERA 1.1 IRDE,244399,2012,Delhi,Petrol,81629,Manual,1,5437
485,BMW,5 Series520D LUXURY LINE,1817799,2013,Delhi,Diesel,46477,Automatic,1,40436
486,Maruti,BalenoDELTA 1.2 K12,551899,2017,Delhi,Petrol,45688,Manual,1,12277
487,Ford,Ecosport1.5TITANIUM TDCI,829899,2018,Delhi,Diesel,42231,Manual,1,18461
488,Honda,CityV MT PETROL,528099,2014,Delhi,Petrol,79527,Manual,2,11747
489,BMW,5 Series520D LUXURY LINE,1623899,2013,Delhi,Diesel,82593,Automatic,2,36123
490,Ford,Ecosport1.5 TITANIUM TI VCT,705099,2016,Delhi,Petrol,27829,Manual,1,15685
491,Ford,Ecosport1.5 TITANIUM TI VCT,794799,2018,Delhi,Petrol,35869,Manual,1,17680
492,Ford,Ecosport1.5TITANIUM TDCI,793499,2018,Delhi,Diesel,35747,Manual,1,17651
493,Hyundai,Grand i10SPORTZ 1.1 CRDI,347999,2015,Delhi,Diesel,86636,Manual,1,7741
494,Ford,Ecosport1.5 TITANIUM TI VCT,821399,2018,Delhi,Petrol,24512,Manual,1,18272
495,Ford,Ecosport1.5TITANIUM TDCI,520499,2015,Delhi,Diesel,69440,Manual,1,11578
496,Ford,Ecosport1.5TITANIUM TDCI,829399,2018,Delhi,Diesel,28379,Manual,1,18450
497,Hyundai,VernaFLUIDIC 1.6 CRDI SX OPT AT,508299,2014,Delhi,Diesel,99781,Automatic,2,11307
498,Ford,Ecosport1.5TITANIUM TDCI,846999,2018,Delhi,Diesel,24288,Manual,1,18841
499,Toyota,Etios LivaGD,321899,2013,Delhi,Diesel,67725,Manual,1,7160
500,Audi,Q335 TDI Quattro,1625299,2015,Delhi,Diesel,67720,Automatic,3,36154
501,Hyundai,Elite i20ASTA 1.2,627699,2017,Delhi,Petrol,34850,Manual,1,13963
502,Maruti,S PRESSOVXI,453899,2020,Delhi,Petrol,13207,Manual,1,10097
503,Ford,Ecosport1.5 TDCI TITANIUM PLUS,794599,2018,Delhi,Diesel,40788,Manual,1,17675
504,Ford,Ecosport1.5TITANIUM TDCI,815799,2018,Delhi,Diesel,38721,Manual,1,18147
505,Maruti,BalenoDELTA 1.2 K12 AMT,585599,2017,Delhi,Petrol,54588,Automatic,3,13026
506,Volkswagen,PoloHIGHLINE1.2L PETROL,365999,2012,Delhi,Petrol,64246,Manual,1,8141
507,Ford,Ecosport1.5TITANIUM TDCI,867499,2018,Delhi,Diesel,38611,Manual,1,19297
508,Toyota,EtiosVD 1.4,473099,2015,Delhi,Diesel,64019,Manual,1,10524
509,Toyota,FortunerSPORTIVO 4X2 MT,1299099,2014,Delhi,Diesel,175240,Manual,1,28898
510,Ford,Ecosport1.5 TITANIUMTDCI OPT,794499,2018,Delhi,Diesel,52521,Manual,1,17673
511,Toyota,Etios LivaD 4D GD,300099,2013,Delhi,Diesel,111525,Manual,1,6676
512,Hyundai,Elite i20ASTA 1.2,644199,2017,Delhi,Petrol,29492,Manual,2,14330
513,Ford,Ecosport1.5 TITANIUM TI VCT,688299,2016,Delhi,Petrol,56369,Manual,1,15311
514,Ford,Ecosport1.5 TREND TDCI,488999,2015,Delhi,Diesel,46481,Manual,2,10878
515,Maruti,RitzVDI,364299,2014,Delhi,Diesel,79805,Manual,1,8104
516,Ford,Ecosport1.5 TDCI TITANIUM PLUS,838999,2018,Delhi,Diesel,24772,Manual,2,18663
517,Toyota,Corolla AltisD 4D G,733999,2014,Delhi,Diesel,126822,Manual,1,16327
518,Ford,Ecosport1.5 TITANIUM TI VCT,777199,2018,Delhi,Petrol,22443,Manual,2,17288
519,Ford,Ecosport1.5 TITANIUM TI VCT,688099,2016,Delhi,Petrol,55450,Manual,1,15306
520,Ford,Ecosport1.5 TITANIUM TI VCT,672099,2016,Delhi,Petrol,53201,Manual,1,14950
521,Ford,Ecosport1.5 TDCI TITANIUM PLUS,807599,2018,Delhi,Diesel,16826,Manual,2,17965
522,Ford,Ecosport1.5TITANIUM TDCI,519599,2015,Delhi,Diesel,77503,Manual,1,11558
523,Ford,Ecosport1.5 TITANIUM PLUS TI VCT AT,863199,2018,Delhi,Petrol + CNG,17535,Automatic,2,19201
524,Ford,Ecosport1.5 TITANIUM PLATINUM EDITION DIESEL,687099,2017,Delhi,Diesel,60954,Manual,1,15284
525,Ford,Ecosport1.5 TITANIUM TI VCT,664799,2016,Delhi,Petrol,57927,Manual,1,14788
526,Ford,Ecosport1.5 TITANIUM TI VCT,811099,2019,Delhi,Petrol,32533,Manual,1,18042
527,Ford,Ecosport1.5 TITANIUM TI VCT,855299,2019,Delhi,Petrol,13787,Manual,1,19026
528,Ford,EcosportTITANIUM PLUS 1.5 TI VCT MT,855299,2019,Delhi,Petrol,14623,Manual,1,19026
529,Ford,Ecosport1.5TITANIUM TDCI,876399,2019,Delhi,Diesel,31855,Manual,1,19495
530,Maruti,Swift DzireLDI BS IV,332699,2014,Delhi,Diesel,79136,Manual,1,7401
531,Ford,Ecosport1.5TITANIUM TDCI,599399,2016,Delhi,Diesel,77196,Manual,1,13333
532,Ford,Ecosport1.5TITANIUM TDCI,626199,2016,Delhi,Diesel,47503,Manual,1,13929
533,Ford,Ecosport1.5TITANIUM TDCI,535299,2015,Delhi,Diesel,52991,Manual,1,11907
534,Maruti,BalenoZETA 1.2 K12,579799,2018,Delhi,Petrol,43327,Manual,2,12897
535,Ford,Ecosport1.5TITANIUM TDCI,663999,2017,Delhi,Diesel,80383,Manual,1,14770
536,Ford,Ecosport1.5 TITANIUM TI VCT AT,666499,2016,Delhi,Petrol,50623,Automatic,2,14826
537,Maruti,Wagon R 1.0LXI,316199,2014,Delhi,Petrol,53442,Manual,1,7034
538,Honda,CityS MT PETROL,495899,2013,Delhi,Petrol,47771,Manual,1,11031
539,Maruti,Alto K10VXI,235499,2011,Delhi,Petrol,25086,Manual,1,5239
540,Maruti,Vitara BrezzaVDI,700599,2018,Delhi,Diesel,54715,Manual,2,15584
541,Toyota,Etios LivaGD exclusive,318799,2013,Delhi,Diesel,97829,Manual,1,7092
542,Maruti,Wagon R 1.0LXI,309099,2014,Delhi,Petrol,48664,Manual,1,6876
543,Maruti,SwiftVDI,335599,2013,Delhi,Diesel,83143,Manual,1,7465
544,Honda,CityS MT PETROL,485299,2013,Delhi,Petrol,50978,Manual,1,10795
